Datetime,AAPL,BTC-USD,ETH-USD,GOOGL,MSFT,NVDA,QQQ,SOL-USD
2024-05-20 15:00:00+00:00,191.1649932861328,67405.4921875,3117.689208984375,176.67799377441406,425.0799865722656,94.54341125488281,454.45001220703125,179.07911682128906
2024-05-20 16:00:00+00:00,191.46499633789062,68199.6015625,3136.393310546875,176.62330627441406,424.69000244140625,94.71800231933594,454.3699951171875,180.03524780273438
2024-05-20 17:00:00+00:00,191.41000366210938,68321.1484375,3140.124755859375,176.9949951171875,424.93499755859375,94.8604965209961,454.51959228515625,181.4321746826172
2024-05-20 18:00:00+00:00,191.31399536132812,68662.6171875,3149.775634765625,177.1999969482422,424.9599914550781,95.10399627685547,455.20989990234375,180.21014404296875
2024-05-20 19:00:00+00:00,191.0800018310547,69881.765625,3440.10693359375,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,187.38662719726562
2024-05-20 20:00:00+00:00,191.0800018310547,69488.1328125,3502.31689453125,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,184.06393432617188
2024-05-20 21:00:00+00:00,191.0800018310547,69683.4765625,3633.790283203125,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,184.8998565673828
2024-05-20 22:00:00+00:00,191.0800018310547,69624.8984375,3614.814697265625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,185.7069091796875
2024-05-20 23:00:00+00:00,191.0800018310547,71376.6796875,3660.17333984375,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,186.42921447753906
2024-05-21 00:00:00+00:00,191.0800018310547,71239.75,3686.715087890625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,185.84744262695312
2024-05-21 01:00:00+00:00,191.0800018310547,71095.125,3684.8603515625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,184.8829345703125
2024-05-21 02:00:00+00:00,191.0800018310547,71315.890625,3677.99072265625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,183.1807861328125
2024-05-21 03:00:00+00:00,191.0800018310547,71283.8984375,3701.21630859375,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,184.4089813232422
2024-05-21 04:00:00+00:00,191.0800018310547,70880.421875,3658.566162109375,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,182.72930908203125
2024-05-21 05:00:00+00:00,191.0800018310547,71181.65625,3646.4619140625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,182.16368103027344
2024-05-21 06:00:00+00:00,191.0800018310547,71192.75,3667.064697265625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,181.97860717773438
2024-05-21 07:00:00+00:00,191.0800018310547,70893.40625,3658.843017578125,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,181.2354736328125
2024-05-21 08:00:00+00:00,191.0800018310547,70910.9296875,3656.715087890625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,181.44650268554688
2024-05-21 09:00:00+00:00,191.0800018310547,70999.71875,3680.1728515625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,182.95892333984375
